933,12691
934,7910
935,5226
936,64542
937,40948
938,25778
939,16129
940,10011
941,6400
942,67132
943,43044
944,26882
945,16655
946,10385
947,6793
948,62322
949,39589
950,24974
951,15737
952,9919
953,6308
954,60844
955,35701
956,20938
957,12681
958,7955
959,5301
960,64233
961,41119
962,25687
963,15867
964,9991
965,6497
966,67211
967,43059
968,26902
969,16788
970,10486
971,6916
972,62531
973,39861
974,25087
975,15770
976,9926
977,6284
978,59983
979,34681
980,20607
981,12640
982,7802
983,5160
984,64426
985,41305
986,25892
987,16127
988,10045
989,6514
990,67700
991,43632
992,27318
993,16788
994,10486
995,6885
996,63048
997,39904
998,24988
999,15792
1000,9971
1001,6352
1002,59467
1003,34765
1004,20418
1005,12310
1006,7826
1007,5257
1008,64667
1009,41369
1010,25993
1011,16194
1012,10204
1013,6481
1014,67368
1015,43409
1016,27165
1017,16861
1018,10536
1019,6827
1020,62597
1021,39709
1022,24959
1023,15805
1024,9898
1025,6209
1026,59445
1027,34696
1028,20464
1029,12331
1030,7798
1031,5177
1032,65034
1033,41673
1034,26086
1035,16152
1036,10106
1037,6416
1038,67422
1039,43518
1040,27366
1041,16984
1042,10631
1043,6980
1044,62568
1045,39891
1046,25429
1047,15914
1048,10040
1049,6234
1050,58959
1051,34832
1052,20385
1053,12314
1054,7782
1055,5214
1056,64651
1057,41445
1058,25990
1059,16043
1060,9963
1061,6359
1062,67906
1063,43386
1064,27625
1065,16985
1066,10846
1067,7042
1068,62535
1069,39561
1070,25167
1071,15636
1072,9918
1073,6272
1074,59144
1075,34430
1076,20361
1077,12222
1078,7716
1079,5163
1080,64936
1081,41269
1082,25798
1083,15866
1084,9940
1085,6315
1086,67448
1087,43463
1088,27177
1089,16923
1090,10745
1091,7051
1092,61244
1093,39041
1094,24771
1095,15475
1096,9917
1097,6263
1098,58932
1099,34509
1100,20384
1101,12393
1102,7799
1103,5342
1104,65601
1105,41677
1106,26362
1107,16209
1108,10177
1109,6449
1110,67352
1111,43185
1112,27173
1113,16835
1114,10641
1115,6777
1116,61293
1117,38586
1118,24392
1119,15385
1120,9720
1121,6282
1122,59661
1123,34979
1124,20676
1125,12526
1126,7899
1127,5350
1128,65250
1129,41914
1130,26340
1131,16192
1132,10219
1133,6528
1134,67070
1135,43035
1136,27075
1137,16755
1138,10576
1139,6821
1140,60887
1141,38583
1142,24336
1143,15467
1144,9752
1145,6232
1146,58702
1147,34859
1148,20664
1149,12489
1150,8055
1151,5239
1152,65034
1153,41769
1154,26184
1155,16293
1156,10272
1157,6503
1158,67363
1159,43148
1160,27059
1161,16729
1162,10656
1163,6895
1164,62400
1165,39435
1166,24696
1167,15528
1168,9791
1169,6172
1170,58442
1171,34353
1172,20603
1173,12570
1174,8039
1175,5322
1176,65660
1177,42117
1178,26347
1179,16277
1180,10254
1181,6504
1182,66910
1183,43038
1184,27034
1185,16873
1186,10455
1187,6736
1188,62059
1189,39326
1190,24567
1191,15526
1192,9714
1193,6112
1194,58461
1195,34306
1196,20639
1197,12643
1198,8078
1199,5438
1200,66045
1201,42247
1202,26480
1203,16392
1204,10316
1205,6588
1206,66817
1207,42932
1208,26721
1209,16630
1210,10617
1211,6857
1212,62116
1213,39228
1214,24504
1215,15410
1216,9792
1217,6153
1218,57812
1219,34032
1220,20356
1221,12461
1222,7853
1223,5218
1224,66232
1225,42419
1226,26630
1227,16413
1228,10250
1229,6514
1230,66576
1231,43032
1232,26890
1233,16640
1234,10502
1235,6880
1236,62422
1237,39604
1238,25002
1239,15697
1240,9894
1241,6176
1242,58775
1243,34305
1244,20458
1245,12529
1246,7952
1247,5264
1248,66024
1249,42227
1250,26362
1251,16216
1252,10129
1253,6500
1254,66753
1255,43063
1256,26986
1257,16722
1258,10532
1259,6800
1260,61737
1261,39247
1262,24660
1263,15550
1264,10017
1265,6363
1266,58273
1267,34246
1268,20393
1269,12364
1270,7896
1271,5236
1272,66228
1273,42321
1274,26169
1275,16195
1276,10179
1277,6456
1278,67011
1279,43127
1280,27037
1281,16916
1282,10543
1283,6851
1284,62761
1285,39667
1286,24791
1287,15653
1288,9948
1289,6228
1290,57548
1291,33932
1292,20146
1293,12315
1294,7802
1295,5125
1296,65487
1297,41910
1298,25946
1299,16210
1300,10203
1301,6398
1302,67090
1303,42978
1304,27044
1305,16665
1306,10593
1307,6938
1308,62555
1309,39528
1310,24784
1311,15741
1312,9762
1313,6402
1314,57345
1315,33815
1316,20257
1317,12459
1318,7804
1319,5159
1320,65337
1321,41783
1322,26047
1323,16204
1324,10010
1325,6447
1326,66792
1327,42581
1328,26532
1329,16533
1330,10441
1331,6897
1332,62404
1333,39402
1334,24532
1335,15377
1336,9750
1337,6239
1338,57301
1339,33620
1340,20102
1341,12353
1342,8004
1343,5236
1344,65691
1345,42253
1346,26447
1347,16439
1348,10357
1349,6596
1350,66700
1351,42616
1352,26587
1353,16593
1354,10361
1355,6720
1356,63102
1357,39843
1358,24872
1359,15621
1360,9686
1361,6265
1362,57549
1363,34158
1364,20414
1365,12560
1366,8119
1367,5378
1368,66130
1369,42395
1370,26446
1371,16225
1372,10191
1373,6596
1374,67144
1375,42770
1376,26485
1377,16525
1378,10436
1379,6745
1380,62814
1381,39313
1382,24322
1383,15403
1384,9765
1385,6265
1386,56762
1387,33490
1388,20262
1389,12530
1390,8092
1391,5309
1392,65692
1393,42304
1394,26410
1395,16289
1396,10087
1397,6482
1398,67122
1399,42695
1400,26771
1401,16624
1402,10464
1403,6722
1404,62557
1405,39351
1406,24709
1407,15452
1408,9745
1409,6319
1410,56102
1411,33390
1412,19974
1413,12311
1414,7870
1415,5204
1416,65552
1417,42338
1418,26113
1419,16090
1420,10129
1421,6546
1422,67507
1423,43271
1424,26968
1425,16721
1426,10514
1427,6813
1428,62938
1429,39690
1430,24584
1431,15407
1432,9763
1433,6126
1434,56604
1435,33412
1436,20070
1437,12379
1438,7730
1439,5215
1440,62253
1441,37917
1442,22875
1443,14296
1444,9241
1445,6194
1446,76557
1447,49178
1448,30967
1449,19317
1450,11831
1451,7724
1452,65538
1453,41248
1454,26216
1455,16674
1456,10396
1457,6835
1458,63388
1459,39558
1460,24477
1461,15312
1462,9973
1463,6583
1464,61838
1465,38024
1466,22867
1467,14352
1468,9254
1469,6167
1470,76780
1471,49545
1472,31330
1473,19326
1474,12014
1475,7721
1476,65962
1477,41292
1478,26086
1479,16625
1480,10574
1481,6694
1482,63248
1483,39305
1484,24653
1485,15678
1486,10117
1487,6608
1488,72688
1489,46128
1490,28399
1491,17359
1492,10838
1493,7011
1494,66733
1495,41648
1496,25481
1497,15694
1498,9898
1499,6591
1500,67225
1501,41395
1502,24956
1503,15204
1504,9349
1505,5968
1506,56170
1507,33730
1508,20331
1509,12473
1510,8022
1511,5167
1512,72575
1513,45857
1514,28427
1515,17595
1516,10937
1517,7027
1518,66138
1519,40982
1520,24875
1521,15440
1522,9750
1523,6505
1524,67026
1525,40986
1526,24921
1527,15166
1528,9275
1529,5881
1530,56372
1531,34103
1532,20492
1533,12535
1534,7925
1535,5244
1536,72978
1537,46287
1538,28467
1539,17605
1540,11179
1541,7082
1542,65393
1543,40431
1544,24526
1545,15278
1546,9457
1547,6334
1548,65637
1549,40361
1550,24548
1551,14866
1552,9183
1553,5838
1554,57715
1555,34774
1556,20641
1557,12627
1558,8049
1559,5403
1560,73524
1561,46496
1562,28954
1563,18090
1564,11311
1565,7292
1566,65454
1567,40467
1568,24558
1569,15153
1570,9398
1571,6164
1572,65938
1573,40651
1574,24670
1575,14881
1576,9118
1577,5892
1578,58447
1579,35254
1580,21004
1581,12896
1582,8085
1583,5339
1584,73937
1585,47131
1586,29323
1587,18120
1588,11476
1589,7462
1590,65134
1591,40100
1592,24472
1593,15074
1594,9390
1595,6091
1596,65390
1597,40856
1598,24779
1599,14990
1600,9293
1601,5845
1602,58949
1603,35189
1604,21094
1605,12803
1606,8085
1607,5316
1608,74042
1609,47159
1610,29164
1611,18033
1612,11376
1613,7259
1614,65458
1615,40157
1616,24361
1617,15168
1618,9517
1619,6181
1620,64927
1621,40407
1622,24938
1623,15177
1624,9373
1625,5940
1626,59208
1627,35485
1628,21127
1629,12726
1630,8041
1631,5296
1632,74065
1633,47030
1634,29284
1635,18053
1636,11360
1637,7341
1638,65474
1639,40306
1640,24447
1641,15161
1642,9505
1643,6177
1644,65101
1645,40599
1646,24958
1647,15295
1648,9426
1649,6001
1650,59664
1651,35469
1652,21179
1653,12712
1654,7887
1655,5237
1656,74216
1657,47263
1658,29314
1659,18104
1660,11302
1661,7391
1662,65643
1663,40562
1664,24585
1665,15192
1666,9485
1667,6242
1668,63676
1669,39832
1670,24696
1671,15401
1672,9522
1673,6036
1674,60319
1675,35634
1676,21180
1677,12668
1678,7948
1679,5172
1680,74121
1681,47079
1682,29025
1683,18066
1684,11349
1685,7376
1686,65391
1687,40479
1688,24567
1689,15253
1690,9579
1691,6248
1692,63140
1693,39693
1694,24672
1695,15236
1696,9531
1697,6086
1698,60616
1699,35951
1700,21159
1701,12690
1702,7793
1703,5191
1704,73903
1705,46986
1706,29240
1707,18241
1708,11317
1709,7424
1710,65259
1711,40098
1712,24416
1713,15145
1714,9532
1715,6215
1716,62599
1717,39525
1718,24724
1719,15157
1720,9523
1721,6031
1722,61330
1723,36484
1724,21478
1725,12654
1726,7965
1727,5246
1728,73443
1729,46803
1730,29144
1731,18093
1732,11354
1733,7394
1734,65232
1735,40487
1736,24507
1737,15126
1738,9579
1739,6250
1740,61865
1741,39103
1742,24744
1743,15171
1744,9507
1745,5980
1746,61300
1747,36270
1748,21099
1749,12540
1750,7752
1751,5196
1752,74112
1753,47002
1754,29116
1755,18086
1756,11366
1757,7382
1758,65398
1759,40692
1760,24851
1761,15239
1762,9522
1763,6198
1764,61999
1765,38790
1766,24758
1767,15214
1768,9528
1769,5976
1770,62182
1771,36700
1772,21382
1773,12785
1774,7756
1775,5236
1776,73994
1777,46880
1778,29181
1779,18086
1780,11350
1781,7356
1782,64744
1783,39766
1784,24283
1785,14956
1786,9415
1787,6143
1788,60905
1789,38452
1790,24166
1791,15161
1792,9359
1793,5947
1794,61900
1795,36642
1796,21389
1797,12789
1798,7878
1799,5157
1800,73951
1801,47039
1802,29069
1803,18005
1804,11418
1805,7414
1806,64093
1807,39648
1808,24090
1809,14705
1810,9200
1811,6034
1812,61416
1813,38553
1814,24108
1815,14933
1816,9199
1817,5852
1818,62626
1819,36894
1820,21505
1821,12999
1822,7990
1823,5263
1824,74951
1825,47465
1826,29448
1827,18206
1828,11378
1829,7387
1830,64302
1831,39698
1832,24252
1833,14867
1834,9333
1835,6094
1836,60870
1837,38241
1838,24058
1839,14910
1840,9217
1841,5955
1842,62549
1843,36770
1844,21710
1845,12979
1846,8017
1847,5330
1848,74331
1849,47167
1850,29214
1851,18107
1852,11283
1853,7257
1854,64208
1855,39422
1856,23998
1857,14876
1858,9254
1859,6113
1860,60717
1861,38484
1862,24129
1863,14998
1864,9381
1865,5954
1866,62848
1867,37015
1868,21639
1869,12871
1870,7952
1871,5299
1872,73977
1873,46909
1874,29011
1875,17993
1876,11303
1877,7300
1878,63981
1879,39450
1880,23892
1881,14824
1882,9337
1883,6119
1884,59861
1885,37582
1886,23674
1887,14752
1888,9254
1889,5895
1890,62555
1891,36820
1892,21494
1893,12852
1894,7970
1895,5435
1896,73484
1897,46624
1898,28839
1899,17914
1900,11254
1901,7311
1902,64175
1903,39499
1904,23978
1905,14924
1906,9343
1907,6112
1908,61132
1909,38537
1910,24127
1911,14761
1912,9131
1913,5906
1914,62098
1915,36531
1916,21476
1917,12937
1918,8008
1919,5367
1920,73859
1921,46950
1922,29162
1923,18151
1924,11241
1925,7204
1926,64079
1927,39441
1928,23957
1929,14914
1930,9330
1931,6066
1932,60302
1933,37685
1934,23747
1935,14916
1936,9311
1937,5839
1938,62069
1939,36755
1940,21413
1941,12681
1942,7934
1943,5371
1944,74320
1945,47404
1946,29391
1947,18150
1948,11396
1949,7289
1950,63844
1951,39351
1952,23863
1953,14734
1954,9364
1955,6101
1956,60133
1957,37837
1958,23653
1959,14874
1960,9130
1961,5792
1962,61656
1963,36304
1964,21303
1965,12840
1966,8018
1967,5283
1968,73862
1969,46885
1970,29008
1971,18064
1972,11263
1973,7266
1974,63702
1975,39307
1976,23935
1977,14806
1978,9372
1979,6101
1980,60461
1981,38262
1982,24118
1983,14980
1984,9222
1985,5780
1986,60968
1987,36046
1988,21296
1989,12589
1990,7961
1991,5397
1992,73630
1993,47072
1994,28864
1995,17904
1996,11109
1997,7135
1998,64170
1999,39350
2000,24020
2001,14827
2002,9417
2003,6154
2004,59923
2005,37853
2006,23758
2007,14693
2008,9287
2009,5870
2010,61683
2011,36318
2012,21399
2013,12712
2014,7922
2015,5342
2016,73855
2017,46793
2018,28908
2019,17767
2020,11102
2021,7241
2022,63645
2023,39164
2024,23676
2025,14685
2026,9373
2027,6108
2028,58997
2029,37131
2030,23190
2031,14608
2032,9129
2033,5840
2034,60572
2035,35789
2036,21163
2037,12823
2038,7949
2039,5368
2040,73528
2041,46480
2042,28889
2043,17871
2044,11273
2045,7216
2046,64116
2047,39363
2048,24142
2049,14988
2050,9437
2051,6216
2052,58518
2053,36812
2054,22925
2055,14288
2056,9047
2057,5742
2058,61044
2059,36351
2060,21578
2061,13056
2062,8212
2063,5468
2064,73811
2065,47046
2066,29122
2067,17961
2068,11417
2069,7332
2070,63664
2071,38986
2072,24126
2073,14732
2074,9396
2075,6052
2076,58365
2077,36624
2078,23060
2079,14344
2080,8972
2081,5712
2082,60444
2083,35719
2084,21362
2085,12945
2086,8169
2087,5410
2088,73560
2089,46658
2090,29016
2091,18064
2092,11419
2093,7321
2094,63151
2095,38728
2096,23618
2097,14742
2098,9335
2099,6021
2100,59601
2101,37111
2102,23193
2103,14420
2104,9168
2105,5703
2106,60212
2107,35778
2108,21316
2109,12952
2110,8150
2111,5415
2112,73488
2113,46434
2114,28649
2115,17755
2116,11050
2117,7171
2118,63496
2119,39116
2120,23719
2121,14856
2122,9331
2123,6029
2124,59164
2125,36996
2126,22922
2127,14263
2128,9017
2129,5671
2130,59429
2131,35175
2132,20904
2133,12745
2134,7982
2135,5312
2136,73225
2137,46358
2138,28503
2139,17479
2140,11032
2141,7078
2142,62974
2143,38827
2144,23492
2145,14753
2146,9296
2147,6145
2148,58607
2149,36456
2150,22599
2151,14135
2152,8838
2153,5615
2154,58264
2155,34824
2156,20681
2157,12565
2158,7950
2159,5353
2160,72750
2161,46020
2162,28390
2163,17661
2164,11169
2165,7012
2166,63241
2167,38994
2168,23648
2169,14669
2170,9323
2171,6007
2172,57852
2173,36272
2174,22574
2175,14009
2176,8872
2177,5543
2178,58282
2179,34645
2180,20677
2181,12713
2182,7937
2183,5257
2184,72873
2185,45950
2186,28395
2187,17530
2188,11060
2189,7145
2190,63378
2191,38609
2192,23502
2193,14688
2194,9261
2195,6127
2196,58206
2197,36259
2198,22059
2199,13806
2200,8663
2201,5570
2202,58466
2203,34588
2204,20738
2205,12706
2206,8003
2207,5453
2208,72592
2209,46044
2210,28312
2211,17635
2212,11062
2213,7145
2214,62779
2215,38624
2216,23121
2217,14484
2218,9191
2219,5984
2220,59094
2221,36565
2222,22575
2223,14063
2224,8829
2225,5494
2226,57677
2227,34620
2228,20726
2229,12767
2230,8204
2231,5419
2232,73331
2233,46329
2234,28696
2235,17762
2236,11147
2237,7212
2238,62532
2239,38457
2240,23236
2241,14392
2242,9035
2243,5841
2244,58442
2245,36184
2246,22291
2247,13951
2248,8660
2249,5539
2250,57359
2251,34197
2252,20568
2253,12699
2254,8067
2255,5418
2256,73058
2257,46065
2258,28553
2259,17630
2260,10985
2261,7102
2262,62834
2263,38610
2264,23302
2265,14493
2266,9120
2267,6047
2268,58422
2269,36153
2270,22489
2271,13823
2272,8714
2273,5437
2274,56581
2275,33989
2276,20453
2277,12557
2278,8004
2279,5347
2280,72592
2281,45876
2282,28253
2283,17313
2284,10881
2285,7006
2286,62678
2287,38523
2288,23290
2289,14441
2290,9272
2291,6002
2292,58678
2293,36047
2294,22072
2295,13692
2296,8548
2297,5380
2298,56952
2299,33766
2300,20379
2301,12711
2302,8010
2303,5348
2304,72886
2305,46055
2306,28200
2307,17316
2308,10971
2309,6913
2310,63115
2311,38932
2312,23647
2313,14579
2314,9235
2315,6038
2316,58358
2317,35860
2318,22086
2319,13672
2320,8758
2321,5495
2322,56049
2323,33492
2324,20204
2325,12542
2326,7927
2327,5315
2328,72662
2329,45829
2330,28116
2331,17338
2332,10812
2333,6902
2334,62826
2335,38595
2336,23616
2337,14600
2338,9266
2339,6252
2340,58817
2341,36210
2342,22507
2343,13920
2344,8809
2345,5463
2346,55845
2347,33425
2348,20249
2349,12440
2350,7925
2351,5262
2352,72636
2353,45873
2354,28196
2355,17361
2356,10859
2357,6994
2358,62918
2359,38814
2360,23499
2361,14688
2362,9321
2363,6045
2364,58819
2365,36073
2366,22082
2367,13841
2368,8686
2369,5511
2370,55067
2371,32793
2372,19729
2373,12337
2374,7951
2375,5309
2376,72541
2377,45514
2378,28141
2379,17380
2380,10785
2381,6934
2382,62657
2383,38578
2384,23565
2385,14699
2386,9235
2387,6004
2388,58582
2389,35826
2390,21969
2391,13569
2392,8564
2393,5513
2394,55323
2395,33099
2396,20068
2397,12494
2398,7894
2399,5228
2400,72617
2401,45802
2402,28031
2403,17275
2404,10825
2405,6979
2406,62725
2407,38881
2408,23353
2409,14529
2410,9184
2411,6084
2412,58926
2413,35768
2414,21871
2415,13549
2416,8606
2417,5475
2418,54711
2419,32831
2420,19963
2421,12510
2422,7884
2423,5310
2424,72549
2425,45703
2426,28105
2427,17196
2428,10785
2429,6939
2430,62442
2431,38334
2432,23257
2433,14642
2434,9145
2435,6075
2436,58226
2437,35316
2438,21522
2439,13313
2440,8361
2441,5370
2442,54492
2443,32922
2444,19912
2445,12477
2446,7996
2447,5375
2448,72659
2449,45665
2450,28019
2451,17169
2452,10874
2453,6985
2454,62703
2455,38628
2456,23393
2457,14351
2458,9077
2459,5949
2460,57769
2461,34664
2462,21142
2463,13031
2464,8261
2465,5306
2466,54735
2467,32964
2468,20164
2469,12655
2470,8222
2471,5361
2472,72819
2473,45759
2474,28152
2475,17314
2476,10768
2477,6981
2478,62477
2479,38364
2480,23272
2481,14448
2482,9164
2483,5954
2484,59364
2485,35989
2486,21635
2487,13386
2488,8372
2489,5324
2490,53852
2491,32605
2492,20021
2493,12512
2494,8096
2495,5357
2496,72512
2497,45575
2498,27850
2499,17126
